Date,Close/Last,Volume,Open,High,Low,Close_difference,Impact
2016-05-12,22.585,304733840,23.18,23.195,22.3675,-0.5425000000000004,0
2016-05-13,22.63,176892160,22.5,22.9175,22.5,0.04499999999999815,1
2016-05-16,23.47,244769360,23.0975,23.5975,22.9125,0.8399999999999999,1
2016-05-17,23.3725,187435640,23.6375,23.675,23.2525,-0.09750000000000014,0
2016-05-18,23.64,168039320,23.54,23.8025,23.4725,0.26750000000000185,1
2016-05-19,23.55,121671520,23.66,23.66,23.3925,-0.08999999999999986,0
2016-05-20,23.805,127336080,23.66,23.8575,23.63,0.254999999999999,1
2016-05-23,24.1075,151908080,23.9675,24.2975,23.9175,0.302500000000002,1
2016-05-24,24.475,140297520,24.305,24.5225,24.21,0.3674999999999997,1
2016-05-25,24.905,153033200,24.6675,24.935,24.5275,0.4299999999999997,1
2016-05-26,25.1025,225173960,24.92,25.1825,24.66,0.197499999999998,1
2016-05-27,25.0875,145197840,24.86,25.1175,24.8113,-0.015000000000000568,0
2016-05-31,24.965,169072160,24.9,25.1,24.705,-0.12249999999999872,0
2016-06-01,24.615,116556400,24.755,24.885,24.5825,-0.3500000000000014,0
2016-06-02,24.43,160680800,24.4,24.46,24.1575,-0.18499999999999872,0
2016-06-03,24.48,113950280,24.4475,24.5675,24.3625,0.05000000000000071,1
2016-06-06,24.6575,93060800,24.4975,25.4725,24.3875,0.17749999999999844,1
2016-06-07,24.7575,89513520,24.8125,24.9675,24.74,0.10000000000000142,1
2016-06-08,24.735,83359800,24.755,24.89,24.67,-0.022500000000000853,0
2016-06-09,24.9125,106302280,24.625,24.9975,24.615,0.177500000000002,1
2016-06-10,24.7075,126688880,24.6325,24.8364,24.62,-0.20500000000000185,0
2016-06-13,24.335,150833440,24.6725,24.78,24.275,-0.3724999999999987,0
2016-06-14,24.365,127562960,24.33,24.6187,24.1875,0.029999999999997584,1
2016-06-15,24.285,117492200,24.455,24.6025,24.2575,-0.0799999999999983,0
2016-06-16,24.3875,125007480,24.1125,24.4375,24.0175,0.10249999999999915,1
2016-06-17,23.8325,243173040,24.155,24.1625,23.825,-0.5549999999999997,0
2016-06-20,23.775,137423880,24.0,24.1425,23.7575,-0.057500000000000995,0
2016-06-21,23.9775,141628200,23.735,24.0875,23.669,0.20250000000000057,1
2016-06-22,23.8875,116496560,24.0625,24.2225,23.8375,-0.08999999999999986,0
2016-06-23,24.025,128169160,23.985,24.0725,23.8125,0.1374999999999993,1
2016-06-24,23.35,300878840,23.2275,23.6638,23.1625,-0.6749999999999972,0
2016-06-27,23.01,182382720,23.25,23.2625,22.875,-0.33999999999999986,0
2016-06-28,23.3975,161551840,23.225,23.415,23.035,0.3874999999999993,1
2016-06-29,23.6,146021680,23.4925,23.6375,23.4075,0.20250000000000057,1
2016-06-30,23.9,143133280,23.61,23.9425,23.575,0.29999999999999716,1
2016-07-01,23.9725,103928320,23.8725,24.1163,23.8325,0.07250000000000156,1
2016-07-05,23.7475,110215000,23.8475,23.85,23.615,-0.22500000000000142,0
2016-07-06,23.8825,123510160,23.65,23.915,23.5925,0.13500000000000156,1
2016-07-07,23.985,97843400,23.925,24.125,23.905,0.10249999999999915,1
2016-07-08,24.17,115510000,24.1225,24.2225,24.0125,0.18500000000000227,1
2016-07-11,24.245,93271960,24.1875,24.4125,24.1825,0.07499999999999929,1
2016-07-12,24.355,96518120,24.2925,24.425,24.28,0.10999999999999943,1
2016-07-13,24.2175,103518720,24.3525,24.4175,24.21,-0.1374999999999993,0
2016-07-14,24.6975,155543920,24.3475,24.7475,24.33,0.4800000000000004,1
2016-07-15,24.695,120125640,24.73,24.825,24.625,-0.002500000000001279,0
2016-07-18,24.9575,145858120,24.675,25.0325,24.65,0.2624999999999993,1
2016-07-19,24.9675,95065440,24.89,25.0,24.835,0.010000000000001563,1
2016-07-20,24.99,104876440,25.0,25.115,24.9338,0.0224999999999973,1
2016-07-21,24.8575,130760320,24.9575,25.25,24.7825,-0.13249999999999673,0
2016-07-22,24.665,112872960,24.815,24.825,24.5775,-0.19250000000000256,0
2016-07-25,24.335,161162320,24.5625,24.71,24.23,-0.3299999999999983,0
2016-07-26,24.1675,213818480,24.205,24.4925,24.105,-0.16750000000000043,0
2016-07-27,25.7375,368575680,26.0663,26.0875,25.6875,1.5700000000000003,1
2016-07-28,26.085,155087360,25.7075,26.1125,25.705,0.34750000000000014,1
2016-07-29,26.0525,110791880,26.0475,26.1375,25.92,-0.032500000000002416,0
2016-08-01,26.5125,152075640,26.1025,26.5375,26.1025,0.46000000000000085,1
2016-08-02,26.12,135080880,26.5125,26.5175,26.0,-0.3924999999999983,0
2016-08-03,26.4475,120593440,26.2025,26.46,26.1925,0.32750000000000057,1
2016-08-04,26.4675,107126920,26.395,26.5,26.32,0.019999999999999574,1
2016-08-05,26.87,158186440,26.5675,26.9125,26.545,0.40249999999999986,1
2016-08-08,27.0925,112041720,26.88,27.0925,26.79,0.22250000000000014,1
2016-08-09,27.2025,105185040,27.0575,27.235,27.0025,0.10999999999999943,1
2016-08-10,27.0,95359520,27.1775,27.225,26.94,-0.20250000000000057,0
2016-08-11,26.9825,109840280,27.13,27.2325,26.9625,-0.017499999999998295,0
2016-08-12,27.045,74594800,26.945,27.11,26.945,0.0625,1
2016-08-15,27.37,102817320,27.035,27.385,27.02,0.3249999999999993,1
2016-08-16,27.345,135018720,27.4075,27.5575,27.3025,-0.02500000000000213,0
2016-08-17,27.305,101314720,27.275,27.3425,27.085,-0.03999999999999915,0
2016-08-18,27.27,87673360,27.3075,27.4,27.255,-0.03500000000000014,0
2016-08-19,27.34,100435560,27.1925,27.4225,27.09,0.07000000000000028,1
2016-08-22,27.1275,103137680,27.215,27.275,26.9625,-0.21249999999999858,0
2016-08-23,27.2125,84947400,27.1475,27.33,27.1325,0.0849999999999973,1
2016-08-24,27.0075,94424960,27.1412,27.1875,26.92,-0.2049999999999983,0
2016-08-25,26.8925,100006920,26.8475,26.97,26.67,-0.11500000000000199,0
2016-08-26,26.735,110977200,26.8525,26.9875,26.5775,-0.15749999999999886,0
2016-08-29,26.705,99600520,26.655,26.86,26.5725,-0.030000000000001137,0
2016-08-30,26.5,99271760,26.45,26.625,26.375,-0.2049999999999983,0
2016-08-31,26.525,126556040,26.415,26.6425,26.41,0.02499999999999858,1
2016-09-01,26.6825,106701000,26.535,26.7,26.405,0.15750000000000242,1
2016-09-02,26.9325,105575080,26.925,27.0,26.705,0.25,1
2016-09-06,26.925,106580520,26.975,27.075,26.8775,-0.007500000000000284,0
2016-09-07,27.09,169001920,26.9575,27.19,26.7675,0.16499999999999915,1
2016-09-08,26.38,211821240,26.8125,26.8175,26.31,-0.7100000000000009,0
2016-09-09,25.7825,185846440,26.16,26.43,25.7825,-0.5975000000000001,0
2016-09-12,26.36,180458360,25.6625,26.43,25.6325,0.5775000000000006,1
2016-09-13,26.9875,248320640,26.8775,27.1975,26.81,0.6275000000000013,1
2016-09-14,27.9425,444747600,27.1825,28.2575,27.15,0.9549999999999983,1
2016-09-15,28.8925,361592680,28.465,28.9325,28.3725,0.9499999999999993,1
2016-09-16,28.73,319055560,28.78,29.0325,28.51,-0.16249999999999787,0
2016-09-19,28.395,187748760,28.7975,29.045,28.3125,-0.33500000000000085,0
2016-09-20,28.3925,137976600,28.2625,28.53,28.1275,-0.002500000000001279,0
2016-09-21,28.3875,143807600,28.4625,28.4973,28.1103,-0.004999999999999005,0
2016-09-22,28.655,124192680,28.5875,28.735,28.5,0.26750000000000185,1
2016-09-23,28.1775,209644280,28.605,28.6975,27.8875,-0.4775000000000027,0
2016-09-26,28.22,119200960,27.91,28.3475,27.8875,0.042500000000000426,1
2016-09-27,28.2725,98349960,28.25,28.295,28.085,0.05250000000000199,1
2016-09-28,28.4875,118433560,28.4225,28.66,28.3575,0.21499999999999986,1
2016-09-29,28.045,143400040,28.29,28.45,27.95,-0.442499999999999,0
2016-09-30,28.2625,145362680,28.115,28.3425,27.95,0.21749999999999758,1
2016-10-03,28.13,86538080,28.1775,28.2625,28.07,-0.13250000000000028,0
2016-10-04,28.25,118829080,28.265,28.5775,28.1575,0.120000000000001,1
2016-10-05,28.2625,85601640,28.35,28.415,28.1725,0.01249999999999929,1
2016-10-06,28.4725,114034840,28.425,28.585,28.2825,0.21000000000000085,1
2016-10-07,28.515,97345760,28.5775,28.64,28.3775,0.042500000000000426,1
2016-10-10,29.0125,144351640,28.755,29.1875,28.68,0.4974999999999987,1
2016-10-11,29.075,255852040,29.425,29.6725,29.05,0.0625,1
2016-10-12,29.335,150051720,29.3375,29.495,29.1875,0.26000000000000156,1
2016-10-13,29.245,140167280,29.1975,29.36,28.93,-0.08999999999999986,0
2016-10-14,29.4075,142504080,29.47,29.5425,29.2825,0.16249999999999787,1
2016-10-17,29.3875,94335240,29.3325,29.46,29.195,-0.019999999999999574,0
2016-10-18,29.3675,97232840,29.545,29.5525,29.3625,-0.019999999999999574,0
2016-10-19,29.28,79908640,29.3125,29.44,28.45,-0.08749999999999858,0
2016-10-20,29.265,96400600,29.215,29.345,29.0825,-0.015000000000000568,0
2016-10-21,29.15,90110760,29.2025,29.2275,29.07,-0.11500000000000199,0
2016-10-24,29.4125,93970600,29.275,29.435,29.25,0.26250000000000284,1
2016-10-25,29.5625,187282400,29.4875,29.59,29.3275,0.14999999999999858,1
2016-10-26,28.8975,264114560,28.5775,28.925,28.3275,-0.6649999999999991,0
2016-10-27,28.62,125584520,28.8475,28.965,28.525,-0.27749999999999986,0
2016-10-28,28.43,147168400,28.4675,28.8025,28.3625,-0.19000000000000128,0
2016-10-31,28.385,105515640,28.4125,28.5575,28.3,-0.04499999999999815,0
2016-11-01,27.8725,173615040,28.365,28.4425,27.6325,-0.5125000000000028,0
2016-11-02,27.8975,112699920,27.85,28.0875,27.8075,0.02500000000000213,1
2016-11-03,27.4575,106154800,27.745,27.865,27.3875,-0.4400000000000013,0
2016-11-04,27.21,123163720,27.1325,27.5625,27.0275,-0.24749999999999872,0
2016-11-07,27.6025,129447720,27.52,27.6275,27.365,0.3924999999999983,1
2016-11-08,27.765,96518520,27.5775,27.93,27.425,0.16250000000000142,1
2016-11-09,27.72,236474960,27.47,27.83,27.0125,-0.045000000000001705,0
2016-11-10,26.9475,228390960,27.7725,27.7725,26.4575,-0.7724999999999973,0
2016-11-11,27.1075,136468120,26.78,27.2175,26.6375,0.16000000000000014,1
2016-11-14,26.4275,203605520,26.9275,26.9522,26.02,-0.6800000000000033,0
2016-11-15,26.7775,128922360,26.6425,26.92,26.5398,0.3500000000000014,1
2016-11-16,27.4975,234896320,26.675,27.5575,26.65,0.7199999999999989,1
2016-11-17,27.4875,110492600,27.4525,27.5875,27.2075,-0.00999999999999801,0
2016-11-18,27.515,113243360,27.43,27.635,27.415,0.027499999999999858,1
2016-11-21,27.9325,116656760,27.53,27.9975,27.5025,0.4175000000000004,1
2016-11-22,27.95,103726840,27.9875,28.105,27.85,0.017499999999998295,1
2016-11-23,27.8075,109682200,27.84,27.8775,27.5825,-0.1424999999999983,0
2016-11-25,27.9475,45903680,27.7825,27.9675,27.7375,0.14000000000000057,1
2016-11-28,27.8925,108217280,27.8575,28.1163,27.8475,-0.05500000000000327,0
2016-11-29,27.865,114031120,27.695,28.0075,27.5175,-0.027499999999999858,0
2016-11-30,27.63,144605800,27.9,28.05,27.5675,-0.23499999999999943,0
2016-12-01,27.3725,148138080,27.5912,27.735,27.2575,-0.2575000000000003,0
2016-12-02,27.475,105925280,27.2925,27.5225,27.2125,0.1025000000000027,1
2016-12-05,27.2775,136455520,27.5,27.5075,27.0625,-0.19750000000000156,0
2016-12-06,27.4875,104642240,27.375,27.59,27.2975,0.21000000000000085,1
2016-12-07,27.7575,119904120,27.315,27.7975,27.29,0.2699999999999996,1
2016-12-08,28.03,108199320,27.715,28.1075,27.65,0.27250000000000085,1
2016-12-09,28.4875,137297400,28.0775,28.675,28.0775,0.4574999999999996,1
2016-12-12,28.325,104706760,28.3225,28.75,28.1225,-0.16250000000000142,0
2016-12-13,28.7975,173173400,28.46,28.98,28.4375,0.47250000000000014,1
2016-12-14,28.7975,135849480,28.76,29.05,28.745,0.0,0
2016-12-15,28.955,185144600,28.845,29.1825,28.8075,0.15749999999999886,1
2016-12-16,28.9925,177138640,29.1175,29.125,28.9112,0.03750000000000142,1
2016-12-19,29.16,111027040,28.95,29.345,28.9375,0.16750000000000043,1
2016-12-20,29.2375,85349240,29.185,29.375,29.17,0.07750000000000057,1
2016-12-21,29.265,94897720,29.2,29.35,29.195,0.027499999999999858,1
2016-12-22,29.0725,104175280,29.0875,29.1275,28.91,-0.192499999999999,0
2016-12-23,29.13,56976200,28.8975,29.13,28.8975,0.05749999999999744,1
2016-12-27,29.315,72527880,29.13,29.45,29.1225,0.18500000000000227,1
2016-12-28,29.19,82746040,29.38,29.5041,29.05,-0.125,0
2016-12-29,29.1825,59918720,29.1125,29.2774,29.1,-0.007500000000000284,0
2016-12-30,28.955,122223600,29.1625,29.3,28.8575,-0.2275000000000027,0
2017-01-03,29.0375,115076880,28.95,29.0825,28.69,0.08250000000000313,1
2017-01-04,29.005,84326480,28.9625,29.1275,28.9375,-0.032500000000002416,0
2017-01-05,29.1525,88460400,28.98,29.216,28.9525,0.14750000000000085,1
2017-01-06,29.4775,126859280,29.195,29.54,29.1175,0.3249999999999993,1
2017-01-09,29.7475,133681160,29.4875,29.8575,29.485,0.2699999999999996,1
2017-01-10,29.7775,97730640,29.6925,29.845,29.575,0.030000000000001137,1
2017-01-11,29.9375,109812520,29.685,29.9825,29.65,0.16000000000000014,1
2017-01-12,29.8125,108230200,29.7237,29.825,29.5525,-0.125,0
2017-01-13,29.76,104332120,29.7775,29.905,29.7025,-0.05249999999999844,0
2017-01-17,30.0,137648360,29.585,30.06,29.555,0.23999999999999844,1
2017-01-18,29.9975,94749400,30.0,30.125,29.9275,-0.002500000000001279,0
2017-01-19,29.945,102217160,29.85,30.0225,29.8425,-0.05249999999999844,0
2017-01-20,30.0,119690600,30.1125,30.1125,29.9337,0.054999999999999716,1
2017-01-23,30.02,87928000,30.0,30.2025,29.9425,0.019999999999999574,1
2017-01-24,29.9925,92764600,29.8875,30.025,29.875,-0.027499999999999858,0
2017-01-25,30.47,129669640,30.105,30.525,30.07,0.47749999999999915,1
2017-01-26,30.485,105282960,30.4175,30.61,30.4,0.015000000000000568,1
2017-01-27,30.4875,81981360,30.535,30.5875,30.4,0.002500000000001279,1
2017-01-30,30.4075,121308440,30.2325,30.4075,30.165,-0.08000000000000185,0
2017-01-31,30.3375,191071040,30.2875,30.3475,30.155,-0.07000000000000028,0
2017-02-01,32.1875,447349200,31.7575,32.6225,31.7525,1.8500000000000014,1
2017-02-02,32.1325,134685000,31.9937,32.3475,31.945,-0.054999999999999716,0
2017-02-03,32.27,97840640,32.0775,32.2975,32.04,0.13750000000000284,1
2017-02-06,32.5725,107138120,32.2825,32.625,32.225,0.3024999999999949,1
2017-02-07,32.8825,152633640,32.635,33.0225,32.6125,0.3100000000000023,1
2017-02-08,33.01,91766600,32.8375,33.055,32.805,0.12749999999999773,1
2017-02-09,33.105,113285760,32.9125,33.1112,32.78,0.09499999999999886,1
2017-02-10,33.03,80185000,33.115,33.235,33.0125,-0.07499999999999574,0
2017-02-13,33.3225,91959920,33.27,33.455,33.1875,0.2924999999999969,1
2017-02-14,33.755,132218000,33.3675,33.7725,33.3125,0.43250000000000455,1
2017-02-15,33.8775,142314560,33.88,34.0675,33.655,0.12249999999999517,1
2017-02-16,33.8363,90159440,33.9175,33.975,33.7099,-0.04119999999999635,0
2017-02-17,33.93,88653120,33.775,33.9575,33.775,0.09369999999999834,1
2017-02-21,34.175,97948800,34.0575,34.1875,33.995,0.24499999999999744,1
2017-02-22,34.2775,83076120,34.1075,34.28,34.0275,0.10250000000000625,1
2017-02-23,34.1325,83049440,34.345,34.37,34.075,-0.14500000000000313,0
2017-02-24,34.165,87018400,33.9775,34.165,33.82,0.03249999999999886,1
2017-02-27,34.2325,80888840,34.285,34.3588,34.07,0.06750000000000256,1
2017-02-28,34.2475,93785360,34.27,34.3588,34.175,0.015000000000000568,1
2017-03-01,34.9475,145449760,34.4725,35.0375,34.3988,0.6999999999999957,1
2017-03-02,34.74,104682760,35.0,35.0697,34.69,-0.20749999999999602,0
2017-03-03,34.945,86221480,34.695,34.9575,34.6475,0.2049999999999983,1
2017-03-06,34.835,84919560,34.8413,34.9425,34.649,-0.10999999999999943,0
2017-03-07,34.88,69756840,34.765,34.995,34.6975,0.045000000000001705,1
2017-03-08,34.75,74782000,34.7375,34.95,34.705,-0.13000000000000256,0
2017-03-09,34.67,88471000,34.685,34.6975,34.2625,-0.0799999999999983,0
2017-03-10,34.785,78315680,34.8125,34.8393,34.66,0.11499999999999488,1
2017-03-13,34.8,68195200,34.7125,34.8575,34.705,0.015000000000000568,1
2017-03-14,34.7475,61127400,34.825,34.9125,34.71,-0.052499999999994884,0
2017-03-15,35.115,102706880,34.8525,35.1875,34.7563,0.3674999999999997,1
2017-03-16,35.1725,76695120,35.18,35.255,35.065,0.05749999999999744,1
2017-03-17,34.9975,174802280,35.25,35.25,34.9725,-0.17499999999999716,0
2017-03-20,35.365,85032400,35.1,35.375,35.0575,0.3674999999999997,1
2017-03-21,34.96,157844520,35.5275,35.7,34.9325,-0.40500000000000114,0
2017-03-22,35.355,103219280,34.9613,35.4,34.94,0.394999999999996,1
2017-03-23,35.23,81197240,35.315,35.3961,35.1525,-0.125,0
2017-03-24,35.16,89420560,35.375,35.435,35.0875,-0.07000000000000028,0
2017-03-27,35.22,94126680,34.8475,35.305,34.655,0.060000000000002274,1
2017-03-28,35.95,133393600,35.2275,36.01,35.155,0.730000000000004,1
2017-03-29,36.03,116696160,35.92,36.1225,35.7975,0.0799999999999983,1
2017-03-30,35.9825,84756000,36.0475,36.125,35.875,-0.04749999999999943,0
2017-03-31,35.915,78305920,35.93,36.0675,35.7525,-0.06750000000000256,0
2017-04-03,35.925,79880160,35.9275,36.03,35.7625,0.00999999999999801,1
2017-04-04,36.1925,79461200,35.8125,36.2225,35.7925,0.2675000000000054,1
2017-04-05,36.005,110598000,36.055,36.365,35.9525,-0.1875,0
2017-04-06,35.915,84524160,36.0725,36.13,35.8625,-0.09000000000000341,0
2017-04-07,35.835,66634640,35.9325,36.045,35.8175,-0.0799999999999983,0
2017-04-10,35.7925,75618720,35.9,35.9698,35.725,-0.04250000000000398,0
2017-04-11,35.4075,121366080,35.735,35.8375,35.015,-0.384999999999998,0
2017-04-12,35.45,81281680,35.4,35.5375,35.2525,0.04250000000000398,1
2017-04-13,35.2625,71102040,35.4775,35.595,35.2625,-0.1875,0
2017-04-17,35.4575,66116520,35.37,35.47,35.2175,0.19500000000000028,1
2017-04-18,35.3,58705680,35.3525,35.51,35.2775,-0.15750000000000597,0
2017-04-19,35.17,69208640,35.47,35.5,35.1125,-0.12999999999999545,0
2017-04-20,35.61,93176160,35.305,35.73,35.29,0.4399999999999977,1
2017-04-21,35.5675,69163600,35.61,35.67,35.4625,-0.042499999999996874,0
2017-04-24,35.91,68470840,35.875,35.9875,35.795,0.34249999999999403,1
2017-04-25,36.1325,73302880,35.9775,36.225,35.9675,0.2225000000000037,1
2017-04-26,35.92,79992200,36.1175,36.15,35.8441,-0.21249999999999858,0
2017-04-27,35.9475,56794640,35.9808,36.04,35.8275,0.027499999999996305,1
2017-04-28,35.9125,83133840,36.0225,36.075,35.8175,-0.03499999999999659,0
2017-05-01,36.645,133993080,36.275,36.8,36.24,0.7325000000000017,1
2017-05-02,36.8775,176731720,36.885,37.0225,36.71,0.2324999999999946,1
2017-05-03,36.765,182318960,36.3975,36.8725,36.0675,-0.11249999999999716,0
2017-05-04,36.6325,93383880,36.63,36.785,36.4525,-0.13250000000000028,0
2017-05-05,37.24,109019400,36.69,37.245,36.69,0.6075000000000017,1
2017-05-08,38.2525,194681760,37.2575,38.425,37.2575,1.0124999999999957,1
2017-05-09,38.4975,155631760,38.4675,38.72,38.3625,0.24500000000000455,1
2017-05-10,38.315,103116240,38.4075,38.485,38.0275,-0.18250000000000455,0
2017-05-11,38.4875,108945160,38.1125,38.5175,38.0775,0.17249999999999943,1
2017-05-12,39.025,129975080,38.675,39.105,38.6675,0.5375000000000014,1
2017-05-15,38.925,103649080,39.0025,39.1625,38.7625,-0.10000000000000142,0
2017-05-16,38.8675,79977080,38.985,39.015,38.68,-0.05749999999999744,0
2017-05-17,37.5625,202697120,38.4,38.6425,37.4275,-1.3049999999999997,0
2017-05-18,38.135,134080600,37.8175,38.335,37.7825,0.572499999999998,1
2017-05-19,38.265,107571400,38.345,38.495,38.1575,0.13000000000000256,1
2017-05-22,38.4975,91722520,38.5,38.645,38.2275,0.2325000000000017,1
2017-05-23,38.45,79624680,38.725,38.725,38.3275,-0.04749999999999943,0
2017-05-24,38.335,76807280,38.46,38.5425,38.1675,-0.11500000000000199,0
2017-05-25,38.4675,76871240,38.4325,38.5875,38.2575,0.13250000000000028,1
2017-05-26,38.4025,87580080,38.5,38.56,38.3275,-0.06499999999999773,0
2017-05-30,38.4175,80474480,38.355,38.6075,38.3325,0.014999999999993463,1
2017-05-31,38.19,97811000,38.4925,38.5425,38.095,-0.22749999999999915,0
2017-06-01,38.295,65534440,38.2925,38.3325,38.055,0.10500000000000398,1
2017-06-02,38.8625,110860560,38.395,38.8625,38.2225,0.5674999999999955,1
2017-06-05,38.4825,101110720,38.585,38.6125,38.365,-0.37999999999999545,0
2017-06-06,38.6125,106367400,38.475,38.9525,38.445,0.12999999999999545,1
2017-06-07,38.8425,84070240,38.755,38.995,38.62,0.23000000000000398,1
2017-06-08,38.7475,84576160,38.8125,38.885,38.6,-0.09499999999999886,0
2017-06-09,37.245,259131640,38.7975,38.7975,36.505,-1.5025000000000048,0
2017-06-12,36.355,288750840,36.435,36.5225,35.6275,-0.8900000000000006,0
2017-06-13,36.6475,136356760,36.79,36.8625,36.2875,0.292500000000004,1
2017-06-14,36.29,125818360,36.875,36.875,35.96,-0.3575000000000017,0
2017-06-15,36.0725,126571600,35.83,36.12,35.5525,-0.21750000000000114,0
2017-06-16,35.5675,201058160,35.945,36.125,35.55,-0.5049999999999955,0
2017-06-19,36.585,128814560,35.915,36.685,35.915,1.0174999999999983,1
2017-06-20,36.2525,99511800,36.7175,36.7175,36.235,-0.3325000000000031,0
2017-06-21,36.4675,84990360,36.38,36.5173,36.1525,0.2150000000000034,1
2017-06-22,36.4075,76328680,36.4425,36.675,36.28,-0.060000000000002274,0
2017-06-23,36.57,141685240,36.2825,36.79,36.2775,0.16250000000000142,1
2017-06-26,36.455,102698000,36.7925,37.07,36.345,-0.11500000000000199,0
2017-06-27,35.9325,98900840,36.2525,36.54,35.905,-0.5225000000000009,0
2017-06-28,36.4575,88211680,36.1225,36.5275,35.79,0.5250000000000057,1
2017-06-29,35.92,125802080,36.1775,36.2825,35.57,-0.5375000000000014,0
2017-06-30,36.005,91947840,36.1125,36.24,35.945,0.08500000000000085,1
2017-07-03,35.875,57111400,36.22,36.325,35.775,-0.13000000000000256,0
2017-07-05,36.0225,86201080,35.9225,36.1975,35.6809,0.14750000000000085,1
2017-07-06,35.6825,96441320,35.755,35.875,35.6025,-0.3400000000000034,0
2017-07-07,36.045,74108000,35.725,36.1875,35.725,0.36250000000000426,1
2017-07-10,36.265,84322320,36.0275,36.4875,35.8425,0.21999999999999886,1
2017-07-11,36.3825,74588880,36.1825,36.4625,36.095,0.11749999999999972,1
2017-07-12,36.435,99335200,36.4675,36.545,36.205,0.05250000000000199,1
2017-07-13,36.9425,100322000,36.375,37.1225,36.36,0.5075000000000003,1
2017-07-14,37.26,80468280,36.9925,37.3325,36.8325,0.31749999999999545,1
2017-07-17,37.39,95062840,37.205,37.725,37.1425,0.13000000000000256,1
2017-07-18,37.52,71348520,37.3,37.5325,37.1675,0.13000000000000256,1
2017-07-19,37.755,83439320,37.62,37.855,37.4875,0.23499999999999943,1
2017-07-20,37.585,68681960,37.875,37.935,37.5475,-0.1700000000000017,0
2017-07-21,37.5675,100445240,37.4975,37.61,37.22,-0.017499999999998295,0
2017-07-24,38.0225,85865480,37.645,38.11,37.475,0.4549999999999983,1
2017-07-25,38.185,75193000,37.95,38.46,37.95,0.16250000000000142,1
2017-07-26,38.365,62596480,38.3375,38.4825,38.265,0.17999999999999972,1
2017-07-27,37.64,129719080,38.4375,38.4975,36.825,-0.7250000000000014,0
2017-07-28,37.375,68771080,37.4725,37.5575,37.2975,-0.26500000000000057,0
2017-07-31,37.1825,78761680,37.475,37.5825,37.0325,-0.19250000000000256,0
2017-08-01,37.5125,134676080,37.275,37.555,37.1025,0.3300000000000054,1
2017-08-02,39.285,278905760,39.82,39.9375,39.04,1.7724999999999937,1
2017-08-03,38.8925,106416560,39.2625,39.3025,38.755,-0.3924999999999983,0
2017-08-04,39.0975,82059240,39.0175,39.35,38.9225,0.2049999999999983,1
2017-08-07,39.7025,87309600,39.265,39.73,39.1675,0.605000000000004,1
2017-08-08,40.02,144509960,39.65,40.4575,39.5675,0.31750000000000256,1
2017-08-09,40.265,104241720,39.815,40.3175,39.7775,0.24499999999999744,1
2017-08-10,38.83,158544760,39.975,40.0,38.6575,-1.4350000000000023,0
2017-08-11,39.37,104835880,39.15,39.6432,39.0175,0.5399999999999991,1
2017-08-14,39.9625,88299040,39.83,40.0525,39.6875,0.5925000000000011,1
2017-08-15,40.4,117510520,40.165,40.5487,40.035,0.4375,1
2017-08-16,40.2375,110429480,40.485,40.6275,40.0375,-0.16250000000000142,0
2017-08-17,39.465,109511840,40.13,40.1775,39.46,-0.7724999999999937,0
2017-08-18,39.375,109567800,39.465,39.875,39.18,-0.09000000000000341,0
2017-08-21,39.3025,105320280,39.375,39.4725,38.7775,-0.07249999999999801,0
2017-08-22,39.945,86259560,39.5575,40.0,39.505,0.6424999999999983,1
2017-08-23,39.995,77507760,39.7675,40.1175,39.72,0.04999999999999716,1
2017-08-24,39.8175,79128680,40.1075,40.185,39.6375,-0.17749999999999488,0
2017-08-25,39.965,100738400,39.9125,40.14,39.8175,0.14750000000000085,1
2017-08-28,40.3675,102599560,40.035,40.5,39.9825,0.4024999999999963,1
2017-08-29,40.7275,117804200,40.025,40.78,40.0,0.35999999999999943,1
2017-08-30,40.8375,108863080,40.95,40.9725,40.6525,0.10999999999999943,1
2017-08-31,41.0,106919760,40.91,41.13,40.87,0.16250000000000142,1
2017-09-01,41.0125,66257360,41.2,41.235,40.9075,0.012500000000002842,1
2017-09-05,40.52,117967640,40.9375,41.0625,40.14,-0.4924999999999997,0
2017-09-06,40.4775,86441200,40.6775,40.7475,40.13,-0.04250000000000398,0
2017-09-07,40.315,87620640,40.5225,40.56,40.09,-0.16250000000000142,0
2017-09-08,39.6575,113646960,40.215,40.2875,39.6325,-0.6574999999999989,0
2017-09-11,40.375,126027560,40.125,40.5125,39.9725,0.7175000000000011,1
2017-09-12,40.215,286298240,40.6525,40.99,39.6925,-0.1599999999999966,0
2017-09-13,39.9125,179465120,39.9675,39.99,39.4775,-0.302500000000002,0
2017-09-14,39.57,94549240,39.7475,39.85,39.5225,-0.34250000000000114,0
2017-09-15,39.97,195384240,39.6175,40.2425,39.5,0.3999999999999986,1
2017-09-18,39.6675,112630520,40.0275,40.125,39.4988,-0.302500000000002,0
2017-09-19,39.6825,82262480,39.8775,39.9425,39.61,0.015000000000000568,1
2017-09-20,39.0175,208504960,39.475,39.565,38.4575,-0.6649999999999991,0
2017-09-21,38.3475,149400240,38.95,38.95,38.1875,-0.6700000000000017,0
2017-09-22,37.9725,186301640,38.005,38.0675,37.64,-0.375,0
2017-09-25,37.6375,177464560,37.4975,37.9575,37.29,-0.33499999999999375,0
